Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Planet_radius,Planet_mass,Temperature_day_K,Temperature_equilibrium_K,log10_gravity,Period,Transit_Duration,K_magnitude_brightness,Distance,Effective_temperature_star,log10_gravity_star,Transit_Flag,Catalog_Name
TOI 1037.01,,,,0.33,,4050,3406,,1.2013,1.915,8.8,279.7,9158,4.322,TRUE,toi
TOI 266.02,0.001,0.004,,0.16,,1230,1035,,6.1913,3.4164,8.4,101.69,5784,4.527,TRUE,toi
TOI 1281.01,0.004,0.007,,0.23,,1528,1285,,6.3909,4.5083,8.9,178.26,6191,4.27,TRUE,toi
TOI 1309.01,,,,,,4037,3394,,1.4986,2.871,10.4,686.88,8807,4.125,TRUE,toi
TOI 1017.01,1.731,0.381,,1.88,,3384,2845,,1.1042,2.37,10,407,7174,4.205,TRUE,toi
TOI 1361.01,0.293,0.099,,1.08,,2647,2226,,2.2374,3.331,9.7,339.99,7050,4.189,TRUE,toi
TOI 582.01,,,,1.62,,4641,3902,,3.7442,2.48,9.3,900.65,9988,3.592,TRUE,toi
TOI 928.01,0.001,0.025,,1.26,,852,716,,30.5791,6.297,10.4,310.21,5981,4.308,TRUE,toi
TOI 1177.01,,,,,,4273,3593,,1.6913,3.206,10,602.9,10038,4.205,TRUE,toi
TOI 904.01,0,0.001,,0.23,,563,473,,10.8773,4.5669,8.8,46.09,3751,4.709,TRUE,toi
TOI 613.01,,,,0.82,,,1336,,0.7785,0.986,8.6,221.02,4949,,TRUE,toi
TOI 835.01,0.002,0.006,,0.37,,1290,1085,,4.792,1.3346,9.7,166.83,5647,4.546,TRUE,toi
TOI 1358.01,,,,0.46,,4787,4025,,1.6735,2.667,8.5,356.68,10445,4.09,TRUE,toi
TOI 1227.01,0,0.001,,0.58,,317,266,,27.3633,4.1403,11,100.64,3055,4.789,TRUE,toi
TOI 245.01,,,,0.49,,,949,,8.7709,1.036,7.6,127.27,6208,,TRUE,toi
TOI 1629.01,,,,1.55,,1908,1604,,4.5422,,10.3,435.16,5939,3.996,TRUE,toi
TOI 316.01,0.001,0.082,,2.57,,747,628,,13.3238,2.561,11.2,275.03,4245,4.349,TRUE,toi
TOI 1225.01,0,0.001,,0.28,,892,750,,13.8968,3.5408,10.7,252.62,5523,4.528,TRUE,toi
TOI 1210.01,0,0,,0.19,,442,371,,79.3738,6.7141,9.9,144.13,5168,4.61,TRUE,toi
TOI 1139.01,0.096,0.043,,0.94,,2398,2016,,4.478,5.069,8.5,238.73,7947,4.196,TRUE,toi
TOI 930.01,0.079,0.019,,0.59,,3061,2574,,4.9004,3.506,7.4,306.12,6504,3.319,TRUE,toi
TOI 519.01,0.005,0.079,,1.09,,899,756,,1.2652,1.2408,12,115.56,3324,4.869,TRUE,toi
TOI 201.01,0,0.032,,1.02,,778,654,,52.9781,4.8248,7.8,113.82,6462,4.307,TRUE,toi
TOI 1038.01,,,,0.49,,,0,,3.2236,2.248,8.4,280.77,8429,,TRUE,toi
TOI 666.01,0.04,0.023,,1.3,,2117,1781,,7.4761,1.5492,8.1,237.04,7141,3.903,TRUE,toi
TOI 490.01,0.337,0.198,,1.4,,2052,1726,,2.8106,2.2069,9.2,213.99,6338,4.282,TRUE,toi
TOI 566.01,0.003,0.008,,0.15,,1191,1001,,0.8465,2.4088,10.3,83.59,3471,4.741,TRUE,toi
TOI 431.02,0.063,0.023,,0.13,,2250,1892,,0.4901,1.0932,6.7,32.57,4891,4.619,TRUE,toi
TOI 790.01,0,0.005,,0.62,,550,463,,199.5769,10.5244,8.4,167.22,6957,4.291,TRUE,toi
TOI 1315.01,0.363,0.07,,1.67,,3922,3298,,2.5779,3.445,8.8,453.74,8321,3.751,TRUE,toi
TOI 1416.01,0.02,0.013,,0.13,,1839,1546,,1.0698,1.5032,7.7,55.01,4946,4.538,TRUE,toi
TOI 1125.01,,,,0.44,,4122,3466,,1.5461,0.852,7.8,237.59,8271,3.949,TRUE,toi
TOI 700.01,0,0.002,,0.23,,426,358,,16.0511,1.2495,8.6,31.13,3494,4.809,TRUE,toi
TOI 712.01,0,0.006,,0.2,,783,658,,9.5314,2.1204,8.3,58.62,4504,4.574,TRUE,toi
TOI 895.01,0.036,0.01,,0.13,,2787,2343,,0.7619,1.904,8,96.3,5998,4.393,TRUE,toi
TOI 863.01,0.018,0.005,,0.1,,2649,2228,,0.5251,1.4597,8.9,111.28,5655,4.579,TRUE,toi
TOI 1165.01,0.395,0.338,,1.32,,1788,1504,,2.2553,2.2631,8.9,126.26,5898,4.501,TRUE,toi
TOI 261.02,0.001,0.008,,0.28,,1245,1047,,10.2146,4.9218,8.2,114.5,5890,4.253,TRUE,toi
TOI 996.01,,,,1.43,,,2454,,14.5378,6.826,9.4,379.69,8007,,TRUE,toi
TOI 412.01,0.292,0.042,,1.91,,5476,4605,,1.1097,1.0993,8.6,460.73,8959,3.802,TRUE,toi
TOI 720.01,0.013,0.007,,0.21,,2200,1850,,3.1604,1.922,8,151.63,6681,4.202,TRUE,toi
TOI 246.01,,,,1.35,,,916,,7.8729,3.7343,9.9,169.27,,,TRUE,toi
TOI 1205.01,0.083,0.014,,0.32,,3841,3230,,2.3923,8.7422,7.6,309.93,6367,3.296,TRUE,toi
TOI 135.01,0.478,0.294,,1.54,,2053,1726,,4.1269,4.4927,8.6,196.85,6792,4.201,TRUE,toi
TOI 777.01,0.005,0.022,,0.75,,1543,1297,,8.3009,4.7039,8.6,182.31,6187,4.1,TRUE,toi
TOI 393.01,0,0.008,,0.15,,799,672,,2.4922,1.605,8.9,37.89,3450,4.784,TRUE,toi
TOI 531.01,,,,0.24,,,941,,0.568,1.4089,11.2,167.3,,4.883,TRUE,toi
TOI 502.01,0.066,0.05,,0.79,,1860,1564,,2.9413,1.5436,9.4,215.39,6002,4.314,TRUE,toi
TOI 1214.01,0,0.001,,0.2,,794,668,,19.1806,4.183,8.9,107.05,5262,4.448,TRUE,toi
TOI 428.01,0.328,0.047,,0.56,,4216,3546,,0.6333,0.462,6.8,121.89,5801,3.714,TRUE,toi
TOI 360.01,0.011,0.017,,2.17,,1513,1273,,8.0635,2.835,11.2,646.71,5657,3.971,TRUE,toi
TOI 458.01,0,0.003,,0.26,,745,626,,17.5288,2.1746,8.3,76.7,5033,4.525,TRUE,toi
TOI 1223.01,0.001,0.003,,0.29,,1474,1240,,14.6432,2.0016,8.5,237.7,6434,3.932,TRUE,toi
TOI 715.01,0,0,,0.14,,306,257,,19.288,2.0669,10.9,42.4,3187,5.015,TRUE,toi
TOI 663.01,0,0.006,,0.26,,875,735,,2.6005,1.6184,9.6,64.23,3664,4.727,TRUE,toi
TOI 1112.01,0.062,0.019,,0.44,,2770,2330,,2.7819,2.456,8.7,292.08,6819,3.917,TRUE,toi
HD 167768 b,,,,1.24,0.85,2228,1874,3.137,20.6532,,3.9,107.21,4851,2.5,FALSE,nexsci
KMT-2021-BLG-0119L b,,,,1.14,5.52,,,4.022,,,,3130,,,FALSE,nexsci
TOI 852.01,0.034,0.029,,0.78,,1772,1490,,4.9466,3.228,9.9,351.43,5574,3.951,TRUE,toi
TOI 1322.01,,,,,,3850,3237,,3.3764,1.437,9.8,713.72,9917,3.963,TRUE,toi
TOI 869.01,0,0.002,,0.23,,898,755,,26.4771,4.9305,8,110.25,5910,4.275,TRUE,toi
TOI 849.01,0.05,0.018,,0.32,,2321,1951,,0.7657,1.452,10.4,225.73,5311,4.469,TRUE,toi
TOI 1136.02,0.004,0.013,,0.22,,1262,1061,,6.2588,3.4721,8,84.54,5767,4.47,TRUE,toi
TOI 587.01,,,,1.36,,2473,2079,,8.0442,6.362,7.8,210.14,9871,4.22,TRUE,toi
TOI 189.01,0.406,0.277,,0.71,,1944,1635,,2.1941,1.9562,9.3,181.88,6236,4.486,TRUE,toi
TOI 226.01,,,,0.38,,,272,,,2.67,9.9,51.36,3339,4.837,TRUE,toi
TOI 1418.01,0.083,0.011,,0.15,,6003,5048,,0.6763,2.4885,6.5,161.07,8475,3.822,TRUE,toi
TOI 188.01,0.099,0.024,,0.32,,3066,2578,,1.1619,1.1729,8.7,210.81,6340,4.098,TRUE,toi
TOI 732.02,0,0,,0.21,,429,361,,12.2534,1.3617,8.2,21.98,3331,4.851,TRUE,toi
TOI 499.01,0.002,0.01,,0.37,,1193,1004,,8.5335,2.7661,9.3,158.66,6245,4.55,TRUE,toi
TOI 853.01,0.028,0.048,,1.54,,1485,1249,,6.8647,3.669,9.9,287.56,5937,4.192,TRUE,toi
TOI 903.01,0.004,0.008,,1.03,,1883,1583,,7.2766,4.6418,10.9,739.23,6147,3.818,TRUE,toi
TOI 347.01,0.009,0.008,,1.08,,1781,1498,,4.04,0.749,10.3,344.08,5692,4.1,TRUE,toi
TOI 331.01,0.09,0.037,,0.77,,2254,1895,,2.4843,1.554,12,939.14,5608,3.944,TRUE,toi
TOI 1091.01,1.26,0.261,,1.34,,3562,2995,,1.7258,4.102,8.6,321.67,7348,3.905,TRUE,toi
GJ 1151 c,,,,0.29,0.03341,106,89,2.993,389.7,,7.6,8.04,3280,5.09,FALSE,nexsci
KMT-2021-BLG-1077L b,,,,0.88,0.22,,,2.848,,,,8240,,,FALSE,nexsci
TOI 894.01,,,,2,,4169,3506,,4.344,4.75,8.8,661.74,9900,3.675,TRUE,toi
TOI 1233.01,0,0.007,,0.23,,898,755,,14.1759,3.7749,7.6,64.6,5724,4.573,TRUE,toi
TOI 389.01,0.012,0.047,,0.69,,1270,1068,,13.4591,3.428,7.6,104.34,6790,4.35,TRUE,toi
TOI 1155.01,,,,,,,,,1.32,3.175,6,,,,TRUE,toi
TOI 460.01,0.046,0.048,,0.59,,1440,1211,,0.5168,0.9364,11.7,210.99,3323,4.648,TRUE,toi
TOI 421.01,0,0.02,,0.43,,813,683,,16.0675,2.6827,8.1,74.8,5320,4.533,TRUE,toi
TOI 165.01,,,,1.15,,,1012,,7.7576,3.495,8.7,210.31,6038,,TRUE,toi
TOI 425.01,0.15,0.069,,1.26,,2296,1930,,3.6036,3.728,10.9,631.39,6821,4.094,TRUE,toi
TOI 1341.01,0.231,0.21,,4.37,,1803,1516,,6.4475,2.581,8.9,236.57,6666,4.13,TRUE,toi
TOI 1053.01,,,,1.17,,,,,5.7426,2.8603,7.8,263.73,5577,,TRUE,toi
TOI 718.01,,,,0.17,,,703,,12.8651,4.454,10,726.88,5031,,TRUE,toi
TOI 352.01,0.007,0.137,,1.85,,947,796,,11.6235,2.783,10,183.39,5644,4.569,TRUE,toi
TOI 730.01,0.016,0.125,,1.25,,1037,872,,3.0876,2.2151,12.9,436.18,4107,4.562,TRUE,toi
TOI 1226.01,0.001,0.002,,0.21,,1460,1228,,3.9288,1.6065,10.5,257.93,5668,4.454,TRUE,toi
TOI 547.01,0.327,0.119,,1.67,,2482,2087,,1.509,2.4746,12.1,787.91,6355,4.317,TRUE,toi
TOI 788.01,,,,0.24,,,1048,,6.4872,1.9832,7.7,184.2,5295,,TRUE,toi
TOI 249.01,0,0.004,,0.2,,741,623,,6.6154,2.2483,9.3,70.63,4047,4.676,TRUE,toi
TOI 1280.01,0,0.006,,0.29,,815,685,,9.6926,3.084,9.1,92.44,4665,4.562,TRUE,toi
TOI 130.01,0.001,0.008,,0.21,,1094,920,,14.3392,4.6534,6.6,57.58,6296,4.416,TRUE,toi
TOI 1270.01,0.001,0.068,,1.65,,799,672,,14.3035,3.2548,10.1,171.14,5051,4.528,TRUE,toi
TOI 908.01,0.007,0.009,,0.28,,1583,1331,,3.1838,2.3011,9.6,175.75,5500,4.376,TRUE,toi
TOI 1404.01,0.001,0.004,,0.21,,1311,1103,,6.8674,3.341,10.1,247.07,6164,4.485,TRUE,toi
TOI 1389.01,,,,,,,1053,,3.0626,1.831,8.5,,,,TRUE,toi
TOI 1391.01,0.006,0.012,,0.23,,1399,1177,,2.7269,2.199,9.3,115.75,5256,4.591,TRUE,toi
TOI 1064.02,0,0.004,,0.23,,748,629,,12.2265,2.2226,8.5,68.07,4656,4.572,TRUE,toi
TOI 1313.01,,,,0.56,,,3246,,0.6194,1.582,9.2,303.31,7273,,TRUE,toi
TOI 955.01,0.075,0.022,,0.44,,2658,2235,,1.6372,1.618,8.9,211.35,5889,3.995,TRUE,toi
TOI 1110.01,0.297,0.115,,0.99,,2441,2053,,2.4546,2.331,9,243.84,6610,4.146,TRUE,toi
TOI 857.01,0.241,0.151,,1.35,,1992,1675,,3.908,3.282,9.5,286.48,6143,4.077,TRUE,toi
TOI 417.01,0.005,0.008,,0.3,,1546,1300,,5.6216,2.192,9.2,186.81,5906,4.227,TRUE,toi
TOI 281.01,0.006,0.007,,0.38,,1681,1414,,5.5765,2.4739,9.7,283.86,6002,4.12,TRUE,toi
TOI 867.01,0,0.002,,0.2,,1051,884,,15.4044,3.6126,9.4,200.12,5777,4.272,TRUE,toi
TOI 1164.01,,,,,,,0,,3.2077,2.175,9.1,827.87,,,TRUE,toi
TOI 1317.01,0.337,0.064,,2.17,,4045,3402,,2.9904,3.952,9.5,697.12,8542,3.662,TRUE,toi
TOI 1117.01,0.015,0.012,,0.23,,1814,1526,,2.2282,2.014,9.4,167.6,5731,4.426,TRUE,toi
HD 20329 b,0.037,0.011,0.025,0.15,0.02335,2543,2138,3.393,0.9261,0.978,7.1,63.68,5596,4.4,TRUE,nexsci
TOI 411.01,0.002,0.009,,0.21,,1224,1030,,9.5731,3.6416,7,62.78,6161,4.41,TRUE,toi
TOI 1383.01,0.21,0.072,,0.97,,2538,2135,,1.5327,2.35,8.8,178,6254,4.236,TRUE,toi
TOI 623.01,0.011,0.045,,1.19,,1581,1329,,7.5747,2.9809,9.5,275.38,6518,4.22,TRUE,toi
TOI 695.01,0,0.002,,0.18,,732,616,,21.3766,4.374,9.6,144.04,5468,4.602,TRUE,toi
TOI 477.01,0.051,0.1,,1.14,,1399,1177,,2.9444,2.4534,10.4,207.49,5046,4.466,TRUE,toi
TOI 943.01,0.018,0.051,,1.2,,1360,1143,,12.3561,5.963,10.3,397.79,6794,4.282,TRUE,toi
TOI 1148.01,0.415,0.399,,1.39,,1755,1475,,5.5515,4.316,7.2,96.52,6321,4.155,TRUE,toi
TOI 724.01,0.002,0.005,,0.37,,1411,1186,,3.2126,0.585,8.6,95.35,5330,4.51,TRUE,toi
TOI 1076.01,0.157,0.144,,1.15,,1739,1462,,2.5496,2.5984,10.3,248.46,5693,4.408,TRUE,toi
TOI 1057.01,0,0.003,,0.25,,607,510,,51.171,10.6307,8.4,98.29,5667,4.493,TRUE,toi
TOI 379.01,0.093,0.02,,0.28,,3181,2675,,0.9168,1.463,9,231.8,5895,4.021,TRUE,toi
TOI 751.01,0.007,0.049,,1.08,,1077,906,,4.7228,2.2739,10.9,229.52,4724,4.518,TRUE,toi
TOI 1305.01,,,,,,,0,,7.8502,7.038,9.2,875.06,,,TRUE,toi
TOI 683.01,0.18,0.143,,1.51,,1851,1556,,3.4059,2.6336,10.6,383.83,6217,4.311,TRUE,toi
TOI 1185.01,0.135,0.032,,0.45,,2998,2521,,1.1957,1.569,9,246.8,5997,4.004,TRUE,toi
TOI 893.01,,,,0.86,,3135,2637,,5.6148,3.824,11.2,1241.42,9856,4.013,TRUE,toi
TOI 874.01,0.005,0.006,,0.18,,1651,1388,,5.9049,3.5537,8,130.53,6352,4.235,TRUE,toi
TOI 471.01,0.306,0.226,,1.42,,1905,1602,,3.5857,2.7202,9.1,201.22,6386,4.286,TRUE,toi
TOI 518.01,0,0.003,,0.32,,928,780,,17.879,2.1241,9.2,159.81,5891,4.44,TRUE,toi
TOI 983.01,,,,,,,2740,,7.3816,4.795,10.2,551.74,,,TRUE,toi
TOI 192.01,0.018,0.126,,0.65,,1101,926,,3.9227,2.6162,8.8,87.6,5203,4.776,TRUE,toi
TOI 1351.01,,,,,,,0,,5.9294,3.175,,125.31,,,TRUE,toi
TOI 1240.01,0.124,0.051,,1.2,,2286,1922,,1.7209,2.0156,12.8,1086.24,5833,4.209,TRUE,toi
TOI 1178.01,0,0.006,,0.12,,950,799,,2.6659,3.507,8.1,36.72,3897,4.687,TRUE,toi
TOI 514.01,0,0.013,,1,,868,730,,11.391,3.8512,12.3,475.76,4913,4.462,TRUE,toi
TOI 604.01,,,,1.97,,,1841,,1.0724,1.996,8.9,1006.54,5175,,TRUE,toi
TOI 435.01,0.002,0.018,,0.47,,980,824,,3.3529,1.9575,10.9,165.29,4040,4.583,TRUE,toi
TOI 1018.01,0.363,0.225,,2.05,,1980,1665,,4.9591,2.509,9.6,360.54,5889,3.865,TRUE,toi
TOI 160.01,0.029,0.034,,0.71,,1646,1384,,4.608,3.383,10.3,341.85,6042,4.279,TRUE,toi
TOI 359.01,0.029,0.025,,0.77,,1227,1031,,16.4521,6.461,11.2,715.83,5573,3.894,TRUE,toi
TOI 832.01,0.045,0.013,,0.97,,2657,2234,,1.916,1.7346,10.6,586.7,5537,3.783,TRUE,toi
TOI 1250.01,0.145,0.04,,0.34,,2858,2403,,1.4415,0.9275,6.3,66.36,6603,4.179,TRUE,toi
NGTS-23 b,0.044,0.043,0.046,1.27,0.613,1723,1449,2.976,4.0764,3.919,12.7,1074.95,6057,4.04,TRUE,nexsci
TOI 745.01,0.025,0.011,,0.2,,2292,1928,,1.0791,2.6788,9.5,175.38,5881,4.491,TRUE,toi
TOI 1058.01,0.006,0.003,,1.16,,1974,1660,,11.1296,4.9565,8.3,338.83,5846,3.388,TRUE,toi
TOI 1168.01,0.577,0.235,,1.58,,2349,1975,,2.136,1.74,9.5,274.16,6220,4.167,TRUE,toi
TOI 483.01,0.28,0.189,,1.36,,1911,1607,,4.3781,5.4152,9.4,290.68,5715,3.94,TRUE,toi
TOI 174.03,0,0.002,,0.11,,743,625,,12.1622,2.9027,7.2,39.03,4813,4.651,TRUE,toi
TOI 635.01,0.072,0.017,,0.13,,2961,2490,,0.4934,1.5,7.2,58.75,5816,4.478,TRUE,toi
TOI 809.01,0,0,,0.3,,464,391,,183.4589,10.7647,9.5,195.03,5804,4.264,TRUE,toi
TOI 703.02,,,,0.22,,,606,,22.5683,3.6729,9.1,120.98,5433,,TRUE,toi
TOI 1026.01,,,,0.33,,887,746,,14.2694,7.841,8.8,105.68,5690,4.58,TRUE,toi
TOI 313.01,0.015,0.011,,0.45,,1809,1521,,3.2615,2.233,10.4,304.94,5367,4.082,TRUE,toi
TOI 396.01,0.016,0.024,,0.21,,1558,1310,,5.9739,2.8129,5.1,31.96,6308,4.314,TRUE,toi
TOI 314.01,0,0.003,,0.24,,837,704,,10.1811,3.897,9.8,131.57,4822,4.55,TRUE,toi
TOI 891.01,0.001,0.006,,0.2,,1096,922,,4.9992,5.256,9.3,124,4462,4.344,TRUE,toi
TOI 506.01,0.01,0.005,,0.23,,2133,1793,,2.7742,2.3936,9.2,267.29,5245,3.846,TRUE,toi
TOI 1030.01,,,,1.58,,,1057,,12.1247,4.849,8,78.41,,,TRUE,toi
TOI 424.01,0.018,0.012,,0.19,,1853,1558,,0.9911,1.623,9.2,103.69,5059,4.615,TRUE,toi
TOI 269.01,0,0.024,,0.26,,694,584,,3.6977,0.8764,10.1,57.02,3546,4.829,TRUE,toi
TOI 466.01,0.087,0.084,,1.24,,1769,1488,,4.1876,2.8461,12.1,772.11,6600,4.393,TRUE,toi
TOI 621.01,1.348,0.419,,1.69,,2904,2442,,3.1124,2.4374,7.8,184.13,8431,4.19,TRUE,toi
TOI 931.01,,,,1.85,,,1379,,3.2452,2.774,10.7,,,,TRUE,toi
TOI 238.01,0.009,0.008,,0.17,,1714,1441,,1.2731,1.4041,8.6,80.54,5029,4.594,TRUE,toi
TOI 1107.01,0.368,0.206,,1.24,,2103,1768,,4.0782,4.804,9.2,281.31,6501,4.077,TRUE,toi
TOI 1234.01,0.001,0.026,,0.46,,802,674,,2.2645,3.8194,11.3,104.91,3443,4.816,TRUE,toi
TOI 990.01,,,,0.95,,2495,2098,,4.5874,4.563,9.9,465.99,8388,4.219,TRUE,toi
TOI 1264.01,0.045,0.066,,0.7,,1500,1261,,2.7442,1.6697,9.1,141.76,5040,4.385,TRUE,toi
TOI 873.01,0,0.001,,0.15,,673,566,,5.9312,2.4157,10,76.96,3694,4.72,TRUE,toi
TOI 546.01,0.01,0.041,,1.2,,1253,1054,,9.2016,4.4037,12.3,726.41,6240,4.42,TRUE,toi
TOI 1131.01,0.187,0.026,,1.08,,4243,3568,,0.586,0.6632,8.2,222.74,5579,3.672,TRUE,toi
TOI 659.01,0.122,0.114,,0.87,,1760,1480,,4.7193,1.6945,8.7,245.32,6222,4.21,TRUE,toi
TOI 794.01,0,0.001,,0.31,,838,705,,52.3967,8.5226,9.3,233.13,6270,4.121,TRUE,toi
TOI 1088.01,0.189,0.053,,0.49,,2757,2318,,1.154,2.236,9.4,240.9,6093,4.203,TRUE,toi
TOI 924.01,0.004,0.053,,1.4,,1009,848,,12.1274,1.886,10.2,251.24,5682,4.448,TRUE,toi
TOI 431.01,0,0.019,,0.29,,765,643,,12.461,3.353,6.7,32.57,4891,4.619,TRUE,toi
TOI 1411.01,0.006,0.011,,0.13,,1351,1136,,1.452,1.5869,7.3,32.48,4184,4.574,TRUE,toi
TOI 1104.01,0.004,0.105,,0.42,,411,345,,341.2811,9.161,6.7,70.02,6059,4.204,TRUE,toi
TOI 429.01,0.002,0.056,,0.92,,867,958,,14.8042,9.528,8.9,120.22,5216,4.428,TRUE,toi
TOI 912.01,0,0.005,,0.16,,644,541,,4.6781,1.7868,8.2,26.11,3482,4.803,TRUE,toi
TOI 230.01,0.003,0.011,,0.35,,1299,1092,,13.3401,4.6112,8.1,140.94,6553,4.245,TRUE,toi
TOI 1175.01,0.011,0.023,,0.5,,1428,1201,,7.5023,3.002,9.3,216.52,6229,4.308,TRUE,toi
TOI 464.01,0.214,0.036,,0.37,,6536,5496,,0.8186,0.9442,15.4,2220.36,31000,5.6,TRUE,toi
TOI 614.01,0.286,0.052,,0.6,,3391,2852,,0.885,1.622,8.8,255.9,5490,3.791,TRUE,toi
TOI 1142.01,0.759,0.201,,1.91,,3071,2582,,3.3688,2.176,8.1,299.29,7518,3.821,TRUE,toi
TOI 1349.01,0.001,0.004,,0.25,,1132,952,,12.7167,2.529,8.4,130.24,5748,4.244,TRUE,toi
TOI 1370.01,,,,1,,2356,1981,,5.2651,2.592,8.9,275.49,8728,4.315,TRUE,toi
TOI 1343.01,,,,0.36,,2901,2440,,3.403,5.03,9.7,400.03,9622,4.392,TRUE,toi
TOI 416.01,0.417,0.393,,1.62,,1767,1486,,7.0114,4.588,7.5,131.96,6356,4.019,TRUE,toi
TOI 564.01,0.042,0.023,,0.71,,2047,1721,,1.6511,0.7582,9.6,199.58,5550,4.328,TRUE,toi
TOI 1047.01,0.114,0.034,,0.51,,2593,2181,,0.6263,0.666,9,134.93,5622,4.504,TRUE,toi
TOI 361.01,0.006,0.011,,0.61,,1353,1138,,1.5352,0.499,10,123.08,4097,4.5,TRUE,toi
TOI 236.01,0.367,0.239,,2.07,,1987,1671,,4.5345,4.9364,10.5,502.93,6422,4.088,TRUE,toi
TOI 1376.01,0.054,0.02,,0.37,,2430,2043,,1.737,1.273,9.4,240.01,6026,4.163,TRUE,toi
TOI 492.01,0.239,0.11,,1.24,,2247,1889,,3.122,3.8136,10.5,515.46,6322,4.059,TRUE,toi
TOI 262.01,0,0.005,,0.18,,911,766,,11.1453,1.3578,7,43.93,5303,4.54,TRUE,toi
TOI 1417.01,1.127,0.512,,1.78,,2332,1961,,3.0726,2.2296,8,151.53,7164,4.257,TRUE,toi
TOI 673.01,0.038,0.066,,1.97,,1516,1275,,10.5426,6.2412,11.2,677.8,6661,4.145,TRUE,toi
TOI 1251.01,,,,0.9,,,0,,5.9631,3.1916,9.5,185.95,5273,,TRUE,toi
TOI 669.01,0.01,0.019,,0.22,,1452,1221,,3.9451,3.4205,9.1,142.87,5625,4.446,TRUE,toi
TOI 997.01,0.091,0.647,,1.83,,1115,938,,8.4135,3.563,8.6,113.67,5786,4.522,TRUE,toi
TOI 1074.01,0,0.005,,0.25,,763,642,,13.9428,4.4754,9.3,107.36,5065,4.627,TRUE,toi
TOI 418.01,0.211,0.274,,1.2,,1561,1313,,2.236,1.5228,9.2,117.6,5348,4.551,TRUE,toi
TOI 1010.01,,,,0.53,,,4382,,0.6809,1.458,8.5,485.12,12225,,TRUE,toi
TOI 131.01,,,,0.83,,,593,,6.2407,1.5691,7.9,,4174,,TRUE,toi
TOI 532.01,0.003,0.023,,0.5,,1013,852,,2.3268,1.6691,10.6,135.05,3815,4.631,TRUE,toi
TOI 750.01,0.44,0.147,,1.35,,2482,2087,,0.8378,1.9461,12.3,624.37,5670,4.428,TRUE,toi
TOI 488.01,0,0.005,,0.1,,916,770,,1.198,1.0597,8.8,27.36,3329,4.87,TRUE,toi
TOI 806.01,0,0.001,,0.2,,516,434,,21.9165,3.4833,10,104.44,4129,4.65,TRUE,toi
TOI 971.01,0.034,0.019,,0.45,,2052,1726,,2.3904,4.832,9.4,229.6,5743,4.176,TRUE,toi
TOI 290.01,,,,3.28,,1117,939,,21.0527,4.478,12,933.84,5736,3.969,TRUE,toi
TOI 480.01,0.018,0.024,,0.25,,1592,1339,,6.866,3.5561,6,54.53,6213,4.165,TRUE,toi
TOI 268.01,,,,0.69,,,1071,,5.0662,6.1573,8.6,320.5,5835,,TRUE,toi
TOI 878.01,0.031,0.02,,0.45,,1908,1604,,3.9774,3.394,9.7,334.46,5518,3.93,TRUE,toi
TOI-620 b,0,0.013,0.139,0.34,0.0428,718,604,2.976,5.0988,1.36,8,33.02,3708,4.72,TRUE,nexsci
TOI 713.02,0.001,0.002,,0.1,,1239,1041,,1.8715,1.0386,8.9,69.37,4317,4.637,TRUE,toi
TOI 159.01,0.546,0.297,,1.55,,2159,1815,,3.7628,4.108,9.8,347.59,6979,4.221,TRUE,toi
TOI 1285.01,0.003,0.014,,0.17,,1093,919,,1.2284,1.919,8.6,41.99,3526,4.711,TRUE,toi
TOI 1162.01,,,,,,,1647,,7.3167,3.088,9,348.48,8422,,TRUE,toi
TOI 761.01,0,0.003,,0.23,,671,564,,10.5559,2.7995,9,66.82,4015,4.566,TRUE,toi
TOI 976.01,,,,26.53,,,1746,,3.151,2.542,8.3,4189.87,4240,,TRUE,toi
TOI 373.01,0.056,0.027,,0.83,,2167,1822,,1.632,1.466,12.3,741.26,5997,4.389,TRUE,toi
TOI 699.02,0,0.001,,0.21,,906,762,,33.6333,5.122,9.1,193.29,6139,4.199,TRUE,toi
TOI 1336.01,0.08,0.025,,1.24,,2773,2332,,3.8616,1.232,9.7,524.29,7396,3.887,TRUE,toi
TOI 274.01,0.072,0.024,,0.26,,2388,2008,,0.5418,1.0142,9.2,113.38,5164,4.564,TRUE,toi
TOI 1195.01,,,,1.27,,,,,4.0514,2.4,9.1,500.01,5246,,TRUE,toi
TOI 148.01,0.026,0.04,,0.66,,1538,1293,,4.8671,3.215,10.9,395.26,6060,4.372,TRUE,toi
TOI 736.01,0,0.001,,0.2,,406,341,,4.9899,1.1506,10.6,26.49,2949,5.121,TRUE,toi
TOI 767.01,0.074,0.158,,1.25,,1409,1185,,3.7649,2.76,10.2,211.42,5736,4.563,TRUE,toi
TOI 467.01,0.068,0.046,,0.38,,1919,1613,,1.7344,2.1837,9.3,151.5,5870,4.521,TRUE,toi
TOI 923.01,0.011,0.009,,0.41,,1827,1536,,3.2735,1.489,10.2,302.94,6049,4.3,TRUE,toi
TOI 1188.01,,,,,,1855,1560,,8.5112,3.486,9.6,347.45,8263,4.346,TRUE,toi
TOI 321.01,0.061,0.036,,0.58,,1954,1643,,1.1406,2.188,11.7,380.05,5374,4.56,TRUE,toi
TOI 1306.01,,,,2.12,,,1409,,7.6869,4.41,8.8,364.48,5273,,TRUE,toi
